endpoint,panel,row_id,episode_id,target,transition,k_low,k_high,retained_first_low,retained_first_high,retained_second_low,retained_second_high,nested_prefix,observations_changed,row_check_pass,exact_posterior_nll_low,exact_posterior_nll_high,exact_posterior_delta,model_ascent_nll_low,model_ascent_nll_high,model_ascent_delta,model_foundation_nll,foundation_nll_identical_across_k
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0166,694eff4e2e703811,10,rounds_2_to_3,2,3,4 4,4 4 2,6 6,6 6 6,True,True,True,0.042711615947834805,0.07265640169345293,-0.029944785745618124,0.9788336158194834,1.982403215886627,-1.0035696000671437,3.2171762316645296,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0167,056f09180542184c,8,rounds_2_to_3,2,3,6 6,6 6 6,2 4,2 4 2,True,True,True,0.8647367176286134,0.07264634655690552,0.7920903710717079,2.6741092217312916,2.6256144837826993,0.04849473794859227,1.6377704076822122,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0168,1030533e82d5bb42,10,rounds_2_to_3,2,3,6 2,6 2 6,4 4,4 4 4,True,True,True,0.8679870840177548,0.07265640169345305,0.7953306823243018,1.8528907918210142,2.728936873232669,-0.8760460814116546,3.1620803114513722,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0169,0aa781ce48420e86,9,rounds_2_to_3,2,3,4 4,4 4 4,5 5,5 5 3,True,True,True,0.042702090369274984,0.07264687577209797,-0.029944785402822985,2.5562565697066795,2.7746897265562773,-0.21843315684959785,2.551362271518803,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0170,761e500fe736e447,9,rounds_2_to_3,2,3,5 5,5 5 5,3 4,3 4 4,True,True,True,0.8649075264085999,0.07264687577209797,0.792260650636502,3.0738125351918195,3.165066223741443,-0.09125368854962357,3.4461994468316326,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0171,7d735c7d7ec58fef,6,rounds_2_to_3,2,3,4 4,4 4 4,2 6,2 6 2,True,True,True,0.8647367176286134,0.07264634655690552,0.7920903710717079,3.01311248701634,2.8079324591301766,0.20518002788616352,3.1694994675930714,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0172,0d5a8374558595a8,4,rounds_2_to_3,2,3,2 2,2 2 2,2 2,2 2 2,True,True,True,0.04271161594783492,0.0023989915853175605,0.04031262436251736,1.477087261917949,1.4740017073281566,0.0030855545897923164,2.636875766967524,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0173,076a578c2805de83,1,rounds_2_to_3,2,3,1 1,1 1 1,0 0,0 0 0,True,True,True,0.04274019322794659,0.0023990797888934173,0.040341113439053174,2.7744778866645166,2.7584497202618317,0.016028166402684896,4.378605657952209,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0174,1aa2b8e0e4313752,1,rounds_2_to_3,2,3,1 1,1 1 1,0 0,0 0 0,True,True,True,0.04274019322794659,0.0023990797888934173,0.040341113439053174,2.9030154162046027,3.0660058372201857,-0.16299042101558303,4.242127916767681,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0175,5838006d63cadcb7,7,rounds_2_to_3,2,3,5 5,5 5 0,1 4,1 4 2,True,True,True,3.6398906400779394,1.2487286470345613,2.391161993043378,2.793692271614523,2.73450691353839,0.05918535807613301,2.5402453706251027,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0176,43a6910341def8d8,7,rounds_2_to_3,2,3,3 3,3 3 2,4 3,4 3 4,True,True,True,0.8645659380192836,0.14252743875254495,0.7220384992667387,1.991156579068945,2.228890294046497,-0.23773371497755225,1.2625803519796306,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0177,39240e5c903f9b1e,2,rounds_2_to_3,2,3,5 2,5 2 1,1 1,1 1 1,True,True,True,3.702057546494491,1.1881842632310387,2.513873283263452,3.2255915765626963,2.8763608045135594,0.349230772049137,4.167366553943576,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0178,4d5c81443fb47294,5,rounds_2_to_3,2,3,5 4,5 4 1,5 1,5 1 1,True,True,True,1.5809364023018855,1.2490682632714816,0.3318681390304039,2.9240687098136227,2.737795799021436,0.18627291079218677,3.0097010842603167,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0179,0126ade64512b89e,8,rounds_2_to_3,2,3,7 4,7 4 6,1 2,1 2 2,True,True,True,1.5781853689299958,1.2009900502016666,0.37719531872832923,2.646904321780826,2.5718331858741856,0.0750711359066405,1.5232876505640802,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0180,1d74814b1f376610,6,rounds_2_to_3,2,3,0 2,0 2 0,6 6,6 6 6,True,True,True,0.8647367176286133,0.07264634655690541,0.7920903710717079,2.5982339427314707,2.6199376611082292,-0.021703718376758552,2.516524057302807,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0181,525a7c08f02ea666,8,rounds_2_to_3,2,3,4 3,4 3 0,4 4,4 4 4,True,True,True,0.8647367176286134,1.1881461669044724,-0.323409449275859,1.9599290834528509,2.061838658445917,-0.1019095749930663,1.9684244567329752,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0182,0432d75617bbf0a2,5,rounds_2_to_3,2,3,2 2,2 2 2,3 3,3 3 3,True,True,True,0.042702090369274984,0.0023989621841273745,0.040303128185147606,2.2560710398733828,2.3791845364114064,-0.12311349653802361,3.1659146977355865,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0183,49ed6429eca92887,7,rounds_2_to_3,2,3,5 5,5 5 5,2 2,2 2 6,True,True,True,0.04268303948436074,0.07264581734199316,-0.02996277785763242,2.9361641655386044,3.094429427523365,-0.15826526198476065,1.48931683177218,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0184,1c114dd5336f6196,7,rounds_2_to_3,2,3,6 6,6 6 6,6 4,6 4 1,True,True,True,3.6398906400779394,1.1879747513928534,2.451915888685086,3.6647365997735575,3.107348744316278,0.5573878554572795,1.8550778411906124,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0185,26fe3dd2fd00d089,10,rounds_2_to_3,2,3,4 4,4 4 4,2 6,2 6 1,True,True,True,0.8679870840177547,1.1883271373829667,-0.320340053365212,1.75336809962451,2.360490367149029,-0.6071222675245189,4.140130184154684,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0186,0be4316e9e21b2e6,6,rounds_2_to_3,2,3,2 2,2 2 4,1 7,1 7 4,True,True,True,3.690463213713572,1.2517893533858422,2.4386738603277296,2.513625719554758,2.3398779355077934,0.17374778404696478,2.6900042210296875,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0187,6d900e591e0a7653,7,rounds_2_to_3,2,3,2 4,2 4 3,1 5,1 5 4,True,True,True,1.5754418829842447,1.621286049878095,-0.04584416689385029,2.4787395184285876,2.4982523654812137,-0.019512847052626014,2.3635339970941014,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0188,5822519d5401b90a,7,rounds_2_to_3,2,3,6 7,6 7 7,0 1,0 1 7,True,True,True,0.9922318851095377,1.2008281986192142,-0.20859631350967645,2.9861097871636564,3.0927522653297164,-0.10664247816605998,1.9469160361358868,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0189,10ff3defc19c58af,9,rounds_2_to_3,2,3,3 7,3 7 3,6 6,6 6 6,True,True,True,0.8649075264085998,0.07264687577209784,0.792260650636502,2.677697032922293,2.8493347972974394,-0.17163776437514633,2.498075966943641,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0190,3656278120b1bbcb,12,rounds_2_to_3,2,3,7 7,7 7 7,5 0,5 0 2,True,True,True,0.8683298432327643,1.1883461888123004,-0.32001634557953607,2.8632003205216954,2.700402205058639,0.16279811546305645,4.397400752078037,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0191,21fd03e6f1f92845,8,rounds_2_to_3,2,3,3 3,3 3 6,3 5,3 5 7,True,True,True,0.8647367176286133,1.248898440735623,-0.3841617231070097,2.199030991861268,2.4906709970636998,-0.29164000520243194,2.274926037960087,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0192,2808b65dd28ae01b,7,rounds_2_to_3,2,3,4 4,4 4 5,6 1,6 1 1,True,True,True,3.6398906400779394,5.1706161216156055,-1.530725481537666,3.0335730426998158,2.8786904910107225,0.15488255168909326,2.908726767639106,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0193,6ded26ba0e8b4167,6,rounds_2_to_3,2,3,3 3,3 3 3,3 3,3 3 3,True,True,True,0.04269256488145083,0.0023989327829380524,0.04029363209851278,1.5143080583565318,1.5958592864157515,-0.08155122805921966,2.025287790757491,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0194,151bd29777af4835,1,rounds_2_to_3,2,3,0 0,0 0 3,1 2,1 2 1,True,True,True,0.8685012669067934,0.14290840202276972,0.7255928648840237,3.368523955218267,3.253112352168612,0.11541160304965503,4.2250458221983385,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0195,172eb9b4580aac19,11,rounds_2_to_3,2,3,6 3,6 3 2,5 5,5 5 5,True,True,True,0.8681584489397747,1.1883366630522638,-0.32017821411248915,2.470235881643845,2.891446015522404,-0.42121013387855877,3.8260811480074826,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0196,59514e0dac55fee6,7,rounds_2_to_3,2,3,3 3,3 3 6,7 3,7 3 4,True,True,True,3.6398906400779394,1.2487286470345613,2.391161993043378,2.797135305172606,2.784543694258082,0.012591610914523876,2.047227350041423,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0197,5a458841dab22e87,9,rounds_2_to_3,2,3,2 2,2 2 3,0 7,0 7 7,True,True,True,0.8678157484566399,0.14270837820974414,0.7251073702468958,2.5892416571041377,2.7477716977811197,-0.15853004067698206,2.468615448857325,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0198,16bed99f59b9c3ca,10,rounds_2_to_3,2,3,3 7,3 7 7,3 3,3 3 4,True,True,True,0.8650783643692103,0.14255600596405377,0.7225223584051566,2.2161665021557497,2.5226485022754237,-0.30648200011967397,3.809696534882675,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0199,45ac94b5fde1aa3d,0,rounds_2_to_3,2,3,0 0,0 0 7,0 6,0 6 7,True,True,True,0.868672719971937,1.2586246499916998,-0.3899519300197628,3.24323285349918,3.25339255643328,-0.010159702934100068,3.9239360322679295,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0200,6a35830ac8049398,8,rounds_2_to_3,2,3,3 3,3 3 1,5 5,5 5 5,True,True,True,0.04269256488145083,0.07264634655690552,-0.02995378167545469,1.9845758728873393,2.4798688210136275,-0.4952929481262882,2.0977706291050415,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0201,2164afd3ca8c95e7,1,rounds_2_to_3,2,3,0 0,0 0 0,1 1,1 1 4,True,True,True,0.04274019322794659,0.07265798935583455,-0.02991779612788796,2.7270054745998276,3.4509174230617488,-0.7239119484619212,4.230648468780955,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0202,581a2cc9bc58cd06,9,rounds_2_to_3,2,3,4 4,4 4 4,5 5,5 5 5,True,True,True,0.042702090369274984,0.0023989621841273745,0.040303128185147606,2.790719195375347,3.165610100151104,-0.3748909047757567,2.2795172353216477,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0203,60b83c781b197332,12,rounds_2_to_3,2,3,6 7,6 7 6,3 4,3 4 6,True,True,True,3.864421323922512,1.2553720578919576,2.6090492660305546,2.7783873910322288,2.463381344631251,0.3150060464009776,3.3287743411775583,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0204,14c84db175b49449,1,rounds_2_to_3,2,3,7 1,7 1 1,3 1,3 1 1,True,True,True,3.8918202981106265,5.230514263196674,-1.3386939650860472,4.2788795041871515,3.4117541519683794,0.8671253522187721,4.505618884982534,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0205,380fe62ca9b81626,7,rounds_2_to_3,2,3,4 1,4 1 1,6 6,6 6 6,True,True,True,0.8645659380192834,0.07264581734199305,0.7919201206772903,2.915151677779703,2.9180784045702257,-0.00292672679052286,2.122940717765546,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0206,60a8523ea60636ef,6,rounds_2_to_3,2,3,6 6,6 6 6,0 0,0 0 0,True,True,True,0.04269256488145095,0.002398932782937941,0.040293632098513006,2.4976448411007515,2.546628839456817,-0.048983998356065594,1.4626926996371081,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0207,0cd49f9b1b228dbd,12,rounds_2_to_3,2,3,5 2,5 2 5,5 7,5 7 7,True,True,True,1.6376087894007965,0.14273695059073022,1.4948718388100661,2.438166021060121,2.048695199051748,0.38947082200837313,3.9243405338642785,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0208,1d866df445984fa8,5,rounds_2_to_3,2,3,5 5,5 5 6,0 0,0 0 0,True,True,True,0.042702090369274984,0.07265587247321957,-0.029953782103944587,3.2864254921877056,3.483210719014401,-0.19678522682669541,2.202660464335447,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0209,3c097d90362a8129,7,rounds_2_to_3,2,3,2 1,2 1 1,0 6,0 6 6,True,True,True,1.5754418829842445,0.1425274387525451,1.4329144442316994,2.8109207532014966,2.8765992037074244,-0.0656784505059278,2.257335848100986,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0210,7965ac4de33802c1,12,rounds_2_to_3,2,3,7 7,7 7 7,0 5,0 5 5,True,True,True,0.8683298432327643,0.07265746013476072,0.7956723830980036,2.796507845061916,2.354205337792698,0.44230250726921794,3.4361677536676662,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0211,2a84ebd593b25eb3,8,rounds_2_to_3,2,3,6 6,6 6 6,2 7,2 7 2,True,True,True,0.8647367176286134,0.07264634655690552,0.7920903710717079,2.7548718787649795,2.7269847455004537,0.027887133264525854,2.3837223035947943,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0212,0c1972d3e6930675,1,rounds_2_to_3,2,3,7 1,7 1 1,0 0,0 0 2,True,True,True,0.8685012669067934,0.14290840202276972,0.7255928648840237,3.39940331263602,3.43721351293509,-0.037810200299069674,3.7903195958782425,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0213,77292d5eb1cde603,12,rounds_2_to_3,2,3,2 7,2 7 7,5 4,5 4 5,True,True,True,1.6884418552000289,0.14289887617199198,1.5455429790280368,2.495179133344936,2.5951925457147635,-0.10001341236982775,4.119150281953628,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0214,5d64266811515fbe,8,rounds_2_to_3,2,3,0 5,0 5 3,7 5,7 5 5,True,True,True,3.4148962260203173,1.2517893533858422,2.163106872634475,2.366762554646959,2.3849960851910135,-0.01823353054405441,2.473450262233032,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0215,67b338a4103c30eb,12,rounds_2_to_3,2,3,6 7,6 7 6,6 4,6 4 6,True,True,True,1.6376087894007965,0.14273695059073022,1.4948718388100661,2.2068535754519547,2.3094761158947383,-0.10262254044278363,4.467757932916394,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0216,1faeb3c41f48a6b1,10,rounds_2_to_3,2,3,6 1,6 1 7,4 4,4 4 4,True,True,True,0.8679870840177548,1.1881652148863393,-0.3201781308685845,1.9243130064995544,2.569001029202736,-0.6446880227031815,3.2570093816759056,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0217,058a8e83a951ba1d,5,rounds_2_to_3,2,3,4 4,4 4 4,1 1,1 1 1,True,True,True,0.042702090369274984,0.0023989621841273745,0.040303128185147606,2.9207458339085326,2.894146228533175,0.026599605375357438,2.6510037360182315,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0218,666332a09b56fe15,8,rounds_2_to_3,2,3,2 2,2 2 3,6 6,6 6 6,True,True,True,0.04269256488145072,0.07264634655690541,-0.02995378167545469,2.62131672653931,2.6571744499045318,-0.03585772336522197,2.6265798836053524,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0219,25e0e42f161690ce,9,rounds_2_to_3,2,3,3 3,3 3 3,3 6,3 6 6,True,True,True,0.8649075264085998,0.07264687577209784,0.792260650636502,2.609771790083475,2.6468045585266196,-0.037032768443144626,2.6682558655231965,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0220,3bb0d15d30a3ca13,0,rounds_2_to_3,2,3,1 0,1 0 7,0 0,0 0 0,True,True,True,0.868672719971937,1.1883652406045984,-0.3196925206326614,3.0488874481936703,3.3885498948895494,-0.3396624466958791,3.4947954131184935,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0221,0e62471b7ef7dd88,6,rounds_2_to_3,2,3,4 4,4 4 4,6 6,6 6 2,True,True,True,5.122659621477695,2.9599011276824285,2.162758493795266,3.7494302797212433,2.939093711718907,0.8103365680023362,2.5575646307050466,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0222,43d2db170bafafb2,8,rounds_2_to_3,2,3,2 2,2 2 2,6 4,6 4 6,True,True,True,0.8647367176286133,0.07264634655690541,0.7920903710717079,2.3620869319235913,2.458357399479165,-0.09627046755557389,2.2203172446391535,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0223,63145e5af270398d,8,rounds_2_to_3,2,3,6 3,6 3 3,5 5,5 5 5,True,True,True,0.8647367176286133,0.07264634655690552,0.7920903710717078,2.340936540380109,2.595911991113737,-0.25497545073362815,2.7405226385856345,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0224,583ef0ae2621b138,3,rounds_2_to_3,2,3,1 0,1 0 0,3 3,3 3 3,True,True,True,0.8652492315204161,0.07264793420332293,0.7926012973170932,2.924833275202403,2.6477369813937526,0.27709629380865053,3.3688884334885407,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0225,5ec278b3a51288cb,9,rounds_2_to_3,2,3,2 5,2 5 5,4 4,4 4 4,True,True,True,0.8649075264085999,0.07264687577209784,0.7922606506365021,2.316570450134028,2.9012661319220694,-0.5846956817880415,2.800209344304723,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0226,6dbe308d228cbd4e,10,rounds_2_to_3,2,3,7 7,7 7 2,3 3,3 3 0,True,True,True,0.04271161594783492,0.14287982474265806,-0.10016820879482313,2.734346154793488,2.5466619345341273,0.18768422025936093,3.7218761984833635,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0227,60cbc25d684b3a47,6,rounds_2_to_3,2,3,4 6,4 6 6,1 0,1 0 6,True,True,True,1.5781853689299958,1.2488984407356232,0.32928692819437266,2.785964067241802,2.920171308582692,-0.13420724134089035,1.9270564787038311,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0228,053bc4c08dbd3dea,10,rounds_2_to_3,2,3,7 3,7 3 5,5 5,5 5 5,True,True,True,3.6481437818346603,1.1880033186043624,2.4601404632302977,1.9855992331190397,1.9839378063967672,0.001661426722272541,3.833145251916578,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0229,5dcdeae4f797923c,9,rounds_2_to_3,2,3,7 2,7 2 7,7 7,7 7 7,True,True,True,0.8649075264085998,2.9599106239527684,-2.0950030975441685,2.7480936327807117,3.2404906606762665,-0.49239702789555473,2.518732329684551,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0230,23dddfb556c912b9,1,rounds_2_to_3,2,3,5 2,5 2 0,1 1,1 1 1,True,True,True,3.7559628113306935,1.188355714663078,2.5676070966676154,3.678859675048433,3.3747484564696886,0.30411121857874424,3.870282656927133,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0231,6372d7748390eb35,5,rounds_2_to_3,2,3,1 1,1 1 1,7 4,7 4 5,True,True,True,0.8678157484566399,1.1881556908500528,-0.3203399423934129,2.7840476730166355,2.801243999139014,-0.017196326122378647,2.597648820993692,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0232,1a798c27b206e05f,4,rounds_2_to_3,2,3,3 3,3 3 3,5 5,5 5 1,True,True,True,5.811223142369982,2.9629921732517213,2.8482309691182603,3.0059858331272813,2.4410598785180393,0.564925954609242,3.5316094414671366,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0233,280ea1b3a7b54cab,9,rounds_2_to_3,2,3,7 7,7 7 7,2 2,2 2 2,True,True,True,0.042702090369274984,0.002398962184127263,0.040303128185147724,3.0073388893115314,3.2836184730101974,-0.276279583698666,2.7280047393932585,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0234,7de9230e781014b9,13,rounds_2_to_3,2,3,7 7,7 7 7,3 6,3 6 6,True,True,True,0.8685012669067934,0.07265798935583455,0.7958432775509588,1.9953674997983248,1.9720446815328434,0.023322818265481438,2.679964876603199,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0235,6b14b4d3316a4fa7,8,rounds_2_to_3,2,3,5 6,5 6 4,6 3,6 3 3,True,True,True,1.5781853689299956,1.248898440735623,0.32928692819437266,2.641013723111285,2.5612248278607646,0.07978889525052058,2.474986219668312,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0236,29d692d73eb33217,8,rounds_2_to_3,2,3,3 3,3 3 3,2 5,2 5 3,True,True,True,0.8647367176286133,1.187984273706014,-0.32324755607740074,2.4203660089624957,2.3437826275462874,0.07658338141620824,2.396446893707207,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0237,499ece5c8a3bff3c,7,rounds_2_to_3,2,3,1 1,1 1 1,6 1,6 1 6,True,True,True,0.8645659380192834,0.07264581734199305,0.7919201206772903,2.885910140574898,2.7738959909474836,0.1120141496274143,1.5142587413830557,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0238,2f76a9e76036fa1b,6,rounds_2_to_3,2,3,0 2,0 2 0,6 6,6 6 6,True,True,True,0.8647367176286133,0.07264634655690541,0.7920903710717079,2.6263080647176635,2.5935184744453528,0.032789590272310765,2.55728363859823,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0239,3df69bcbb206485d,7,rounds_2_to_3,2,3,6 5,6 5 5,2 2,2 2 2,True,True,True,0.8645659380192836,0.07264581734199328,0.7919201206772903,2.9126055129028856,3.1312417025063093,-0.21863618960342368,2.139931656035418,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0240,62db76534e25e8cb,5,rounds_2_to_3,2,3,0 0,0 0 0,5 5,5 5 1,True,True,True,0.04270209036927487,0.07264687577209784,-0.02994478540282297,2.678378777307578,2.6892318090020897,-0.010853031694511905,2.935018290837064,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0241,64e936ed01ab523c,4,rounds_2_to_3,2,3,2 2,2 2 2,2 2,2 2 2,True,True,True,0.04271161594783492,0.0023989915853175605,0.04031262436251736,1.9335185179852845,1.961147467192449,-0.02762894920716441,2.8260970677468653,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0242,0a21ede8bd2a7c0f,7,rounds_2_to_3,2,3,0 0,0 0 0,7 7,7 7 7,True,True,True,0.04268303948436062,0.002398903381749706,0.04028413610261091,1.9065411883610652,2.7736080041196076,-0.8670668157585424,2.531238809228641,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0243,3edd823044f7ff08,7,rounds_2_to_3,2,3,7 3,7 3 7,3 0,3 0 0,True,True,True,1.575441882984245,0.14252743875254495,1.4329144442317,3.146863249625728,3.1827371583297417,-0.03587390870401386,2.2346514303006857,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0244,7e5849761172e368,1,rounds_2_to_3,2,3,0 0,0 0 6,6 1,6 1 1,True,True,True,0.8685012669067934,0.14290840202276958,0.7255928648840239,3.3876472744218433,3.4798437120587296,-0.09219643763688623,4.228050117754237,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0245,57ccd1af2ebd19e8,5,rounds_2_to_3,2,3,3 3,3 3 3,2 2,2 2 2,True,True,True,0.042702090369274984,0.0023989621841273745,0.040303128185147606,2.535277984296217,2.53139830252916,0.003879681767056997,2.173827454212665,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0246,47897043e9228c93,10,rounds_2_to_3,2,3,2 6,2 6 4,6 6,6 6 2,True,True,True,3.6962435766290715,1.2550302943889728,2.4412132822400987,2.239095114464017,2.3940187712307783,-0.15492365676676112,2.969670137213873,True
qwen2p5-1p5b-instruct,sum_numeric_candidate_panel_6,sum_numeric_candidate_p06_r0247,44ba44c5ce1290eb,6,rounds_2_to_3,2,3,0 0,0 0 0,6 6,6 6 6,True,True,True,0.04269256488145072,0.002398932782938164,0.040293632098512555,2.0303787546470273,2.3101170756287135,-0.27973832098168616,2.933961067163556,True
